datetime,net_load_after_pv,battery_power,capacity
6/7/19 23:15,60.2,44.4,1315
6/7/19 23:30,44,36.5,1315
6/7/19 23:45,59.3,44.9,1315
6/8/19 0:00,43.4,37.5,1315
6/8/19 0:15,55.4,43.7,1315
6/8/19 0:30,38,28.8,1315
6/8/19 0:45,57.7,45.2,1315
6/8/19 1:00,45.8,35,1315
6/8/19 1:15,57.2,43.1,1315
6/8/19 1:30,46.2,38.8,1315
6/8/19 1:45,51.9,36.2,1315
6/8/19 2:00,36.8,26.8,1315
6/8/19 2:15,59,47,1315
6/8/19 2:30,42.8,33.8,1315
6/8/19 2:45,56.8,43.8,1315
6/8/19 3:00,54.4,34.8,1315
6/8/19 3:15,53.7,37.7,1315
6/8/19 3:30,44.7,31,1315
6/8/19 3:45,52.2,40.3,1315
6/8/19 4:00,49.6,34.6,1315
6/8/19 4:15,60,44.5,1315
6/8/19 4:30,45.4,28.5,1315
6/8/19 4:45,51,41.4,1315
6/8/19 5:00,50.5,38.9,1315
6/8/19 5:15,45.8,38.8,1315
6/8/19 5:30,34.9,40.4,1315
6/8/19 5:45,15.9,38.1,1315
6/8/19 6:00,15,40.9,1315
6/8/19 6:15,24.5,38.4,1315
6/8/19 6:30,52.1,43.3,1315
6/8/19 6:45,98.7,41.8,1315
6/8/19 7:00,132,50.6,1315
6/8/19 7:15,217,38.7,1315
6/8/19 7:30,23.3,46.8,1315
6/8/19 7:45,198,51.8,1315
6/8/19 8:00,224,66.5,1315
6/8/19 8:15,172,70.4,1315
6/8/19 8:30,271,88.2,1315
6/8/19 8:45,316,73.7,1315
6/8/19 9:00,320,92.9,1315
6/8/19 9:15,359,85.7,1315
6/8/19 9:30,345,94.3,1315
6/8/19 9:45,421,93,1315
6/8/19 10:00,425,97.7,1315
6/8/19 10:15,455,88.8,1315
6/8/19 10:30,468,94.8,1315
6/8/19 10:45,438,91.9,1315
6/8/19 11:00,540,102,1315
6/8/19 11:15,516,99.5,1315
6/8/19 11:30,225,70.1,1315
6/8/19 11:45,492,111,1315
6/8/19 12:00,478,99.1,1315
6/8/19 12:15,324,99.7,1315
6/8/19 12:30,345,105,1315
6/8/19 12:45,302,107,1315
6/8/19 13:00,376,106,1315
6/8/19 13:15,152,76.7,1315
6/8/19 13:30,334,88.9,1315
6/8/19 13:45,173,85.1,1315
6/8/19 14:00,321,89.7,1315
6/8/19 14:15,71.8,77.2,1315
6/8/19 14:30,330,84.4,1315
6/8/19 14:45,205,80.8,1315
6/8/19 15:00,145,75.4,1315
6/8/19 15:15,98.5,76.4,1315
6/8/19 15:30,195,74,1315
6/8/19 15:45,232,80.3,1315
6/8/19 16:00,48.7,69.2,1315
6/8/19 16:15,151,76.5,1315
6/8/19 16:30,157,67.9,1315
6/8/19 16:45,78.1,63.8,1315
6/8/19 17:00,50,52.6,1315
6/8/19 17:15,5.56,63.5,1315
6/8/19 17:30,9.16,50.5,1315
6/8/19 17:45,20.1,56,1315
6/8/19 18:00,41.4,50.9,1315
6/8/19 18:15,56.1,58.8,1315
6/8/19 18:30,49.6,44.8,1315
6/8/19 18:45,85.8,53,1315
6/8/19 19:00,128,62.2,1315
6/8/19 19:15,129,59.4,1315
6/8/19 19:30,138,63.2,1315
6/8/19 19:45,104,41,1315
6/8/19 20:00,88,52.3,1315
6/8/19 20:15,80.8,45.2,1315
6/8/19 20:30,84.8,49.6,1315
6/8/19 20:45,90.6,38.9,1315
6/8/19 21:00,77.4,49.8,1315
6/8/19 21:15,87.3,46.3,1315
6/8/19 21:30,77.8,45.1,1315
6/8/19 21:45,84.5,44.1,1315
6/8/19 22:00,92.6,52.2,1315
6/8/19 22:15,70.6,43.7,1315
6/8/19 22:30,79.6,48.4,1315
6/8/19 22:45,75.8,47.5,1315
6/8/19 23:00,87.7,44.4,1315
6/8/19 23:15,60.1,47,1315
6/8/19 23:30,75.9,41.3,1315
6/8/19 23:45,62.9,36.5,1315
6/9/19 0:00,66.5,37.2,1315
6/9/19 0:15,78.7,46.1,1315
6/9/19 0:30,74.5,48.3,1315
6/9/19 0:45,76.7,41.8,1315
6/9/19 1:00,63.6,37.1,1315
6/9/19 1:15,86.8,46,1315
6/9/19 1:30,70.9,47.6,1315
6/9/19 1:45,84.5,48.3,1315
6/9/19 2:00,59.1,38.4,1315
6/9/19 2:15,78.5,43.7,1315
6/9/19 2:30,70,46.5,1315
6/9/19 2:45,87.7,47.9,1315
6/9/19 3:00,62.3,48.1,1315
6/9/19 3:15,75.1,43.4,1315
6/9/19 3:30,69.9,47.8,1315
6/9/19 3:45,84.2,51.2,1315
6/9/19 4:00,197,87.9,1315
6/9/19 4:15,155,69.7,1315
6/9/19 4:30,224,82.2,1315
6/9/19 4:45,174,61.6,1315
6/9/19 5:00,264,99.5,1315
6/9/19 5:15,248,104,1315
6/9/19 5:30,199,89.6,1315
6/9/19 5:45,160,77.3,1315
6/9/19 6:00,150,86.3,1315
6/9/19 6:15,89.1,83.6,1315
6/9/19 6:30,176,92.4,1315
6/9/19 6:45,161,93.7,1315
6/9/19 7:00,76.3,86.8,1315
6/9/19 7:15,56.3,88.4,1315
6/9/19 7:30,119,97.2,1315
6/9/19 7:45,89.5,109,1315
6/9/19 8:00,195,165,1315
6/9/19 8:15,290,217,1315
6/9/19 8:30,197,186,1315
6/9/19 8:45,210,214,1315
6/9/19 9:00,221,206,1315
6/9/19 9:15,213,218,1315
6/9/19 9:30,121,205,1315
6/9/19 9:45,135,217,1315
6/9/19 10:00,136,219,1315
6/9/19 10:15,117,212,1315
6/9/19 10:30,107,224,1315
6/9/19 10:45,22.9,207,1315
6/9/19 11:00,40.8,189,1315
6/9/19 11:15,74.3,125,1315
6/9/19 11:30,48.2,142,1315
6/9/19 11:45,28.1,165,1315
6/9/19 12:00,139,152,1315
6/9/19 12:15,30.9,179,1315
6/9/19 12:30,54.1,194,1315
6/9/19 12:45,38.1,217,1315
6/9/19 13:00,65.3,233,1315
6/9/19 13:15,227,236,1315
6/9/19 13:30,245,232,1315
6/9/19 13:45,164,208,1315
6/9/19 14:00,125,201,1315
6/9/19 14:15,92,216,1315
6/9/19 14:30,117,188,1315
6/9/19 14:45,153,210,1315
6/9/19 15:00,106,143,1315
6/9/19 15:15,86,139,1315
6/9/19 15:30,149,158,1315
6/9/19 15:45,171,170,1315
6/9/19 16:00,176,153,1315
6/9/19 16:15,171,95.9,1315
6/9/19 16:30,220,111,1315
6/9/19 16:45,251,118,1315
6/9/19 17:00,166,91.9,1315
6/9/19 17:15,138,96.3,1315
6/9/19 17:30,98.4,83.5,1315
6/9/19 17:45,108,86.6,1315
6/9/19 18:00,95,65.5,1315
6/9/19 18:15,225,101,1315
6/9/19 18:30,199,95.5,1315
6/9/19 18:45,268,106,1315
6/9/19 19:00,217,81.8,1315
6/9/19 19:15,201,91.9,1315
6/9/19 19:30,215,87.8,1315
6/9/19 19:45,208,79.7,1315
6/9/19 20:00,151,68.2,1315
6/9/19 20:15,87,38.2,1315
6/9/19 20:30,99.5,40.2,1315
6/9/19 20:45,106,51.5,1315
6/9/19 21:00,82.5,36.5,1315
6/9/19 21:15,102,47.1,1315
6/9/19 21:30,89.4,48.1,1315
6/9/19 21:45,105,45,1315
6/9/19 22:00,80.4,36.4,1315
6/9/19 22:15,75.8,32.8,1315
6/9/19 22:30,95.3,54.1,1315
6/9/19 22:45,83,35.9,1315
6/9/19 23:00,98.9,47.6,1315
6/9/19 23:15,79.1,33.2,1315
6/9/19 23:30,84.9,42.4,1315
6/9/19 23:45,100,45.8,1315
6/10/19 0:00,79.8,40.7,1315
6/10/19 0:15,91.3,50.9,1315
6/10/19 0:30,87.2,37.4,1315
6/10/19 0:45,71.5,37.2,1315
6/10/19 1:00,91.4,42.9,1315
6/10/19 1:15,74.9,37.8,1315
6/10/19 1:30,97.7,52.7,1315
6/10/19 1:45,78.7,26.5,1315
6/10/19 2:00,92.9,45.3,1315
6/10/19 2:15,86.8,34,1315
6/10/19 2:30,82.3,37.2,1315
6/10/19 2:45,89,37,1315
6/10/19 3:00,84.5,37.7,1315
6/10/19 3:15,99.5,46.7,1315
6/10/19 3:30,87.5,36.8,1315
6/10/19 3:45,100,48.7,1315
6/10/19 4:00,81.3,42.6,1315
6/10/19 4:15,84.5,46.7,1315
6/10/19 4:30,142,63.6,1315
6/10/19 4:45,138,58.9,1315
6/10/19 5:00,227,95.5,1315
6/10/19 5:15,237,94,1315
6/10/19 5:30,270,97.4,1315
6/10/19 5:45,195,88.3,1315
6/10/19 6:00,183,85.7,1315
6/10/19 6:15,130,76.5,1315
6/10/19 6:30,127,79.6,1315
6/10/19 6:45,177,79.1,1315
6/10/19 7:00,172,81.7,1315
6/10/19 7:15,96.4,100,1315
6/10/19 7:30,114,110,1315
6/10/19 7:45,229,132,1315
6/10/19 8:00,347,157,1315
6/10/19 8:15,395,208,1315
6/10/19 8:30,290,204,1315
6/10/19 8:45,519,244,1315
6/10/19 9:00,294,201,1315
6/10/19 9:15,260,199,1315
6/10/19 9:30,390,223,1315
6/10/19 9:45,411,210,1315
6/10/19 10:00,390,202,1315
6/10/19 10:15,332,174,1315
6/10/19 10:30,423,182,1315
6/10/19 10:45,403,208,1315
6/10/19 11:00,369,177,1315
6/10/19 11:15,244,138,1315
6/10/19 11:30,190,154,1315
6/10/19 11:45,182,165,1315
6/10/19 12:00,228,175,1315
6/10/19 12:15,142,191,1315
6/10/19 12:30,50.4,224,1315
6/10/19 12:45,282,223,1315
6/10/19 13:00,150,249,1315
6/10/19 13:15,21.1,243,1315
6/10/19 13:30,144,230,1315
6/10/19 13:45,90.1,241,1315
6/10/19 14:00,370,210,1315
6/10/19 14:15,125,225,1315
6/10/19 14:30,120,213,1315
6/10/19 14:45,106,198,1315
6/10/19 15:00,124,194,1315
6/10/19 15:15,113,167,1315
6/10/19 15:30,119,173,1315
6/10/19 15:45,217,160,1315
6/10/19 16:00,192,169,1315
6/10/19 16:15,259,181,1315
6/10/19 16:30,292,156,1315
6/10/19 16:45,307,139,1315
6/10/19 17:00,238,99.1,1315
6/10/19 17:15,225,118,1315
6/10/19 17:30,201,110,1315
6/10/19 17:45,243,115,1315
6/10/19 18:00,296,119,1315
6/10/19 18:15,334,120,1315
6/10/19 18:30,330,118,1315
6/10/19 18:45,324,115,1315
6/10/19 19:00,333,127,1315
6/10/19 19:15,326,126,1315
6/10/19 19:30,335,105,1315
6/10/19 19:45,303,115,1315
6/10/19 20:00,228,75.5,1315
6/10/19 20:15,165,62.5,1315
6/10/19 20:30,165,58.9,1315
6/10/19 20:45,161,54.7,1315
6/10/19 21:00,144,43.9,1315
6/10/19 21:15,141,54.2,1315
6/10/19 21:30,191,73.8,1315
6/10/19 21:45,117,50.1,1315
6/10/19 22:00,151,70.1,1315
6/10/19 22:15,122,50,1315
6/10/19 22:30,136,55.7,1315
6/10/19 22:45,142,55.8,1315
6/10/19 23:00,120,48.7,1315
6/10/19 23:15,120,35.4,1315
6/10/19 23:30,129,46.5,1315
6/10/19 23:45,102,42.2,1315
6/11/19 0:00,92.1,29.3,1315
6/11/19 0:15,92.5,36.6,1315
6/11/19 0:30,86.3,29.9,1315
6/11/19 0:45,95,36.2,1315
6/11/19 1:00,95.7,41.4,1315
6/11/19 1:15,85.3,40.2,1315
6/11/19 1:30,84.9,42.4,1315
6/11/19 1:45,92.7,48.8,1315
6/11/19 2:00,82.3,43.4,1315
6/11/19 2:15,85.1,44,1315
6/11/19 2:30,79.2,43.9,1315
6/11/19 2:45,81.8,41.5,1315
6/11/19 3:00,77.5,45.4,1315
6/11/19 3:15,75.9,42.6,1315
6/11/19 3:30,78.4,36.3,1315
6/11/19 3:45,81.8,31.5,1315
6/11/19 4:00,84.2,34.2,1315
6/11/19 4:15,222,77,1315
6/11/19 4:30,185,58.7,1315
6/11/19 4:45,168,73.1,1315
6/11/19 5:00,224,91.6,1315
6/11/19 5:15,217,77.7,1315
6/11/19 5:30,181,76.6,1315
6/11/19 5:45,178,83,1315
6/11/19 6:00,227,88.5,1315
6/11/19 6:15,122,68.8,1315
6/11/19 6:30,130,74.9,1315
6/11/19 6:45,62.7,80.1,1315
6/11/19 7:00,39.4,75.4,1315
6/11/19 7:15,17.5,84,1315
6/11/19 7:30,80.5,130,1315
6/11/19 7:45,128,129,1315
6/11/19 8:00,145,159,1315
6/11/19 8:15,187,166,1315
6/11/19 8:30,226,192,1315
6/11/19 8:45,180,203,1315
6/11/19 9:00,106,216,1315
6/11/19 9:15,46.1,163,1315
6/11/19 9:30,42,194,1315
6/11/19 9:45,132,186,1315
6/11/19 10:00,57.1,207,1315
6/11/19 10:15,134,180,1315
6/11/19 10:30,19.1,195,1315
6/11/19 10:45,195,191,1315
6/11/19 11:00,100,188,1315
6/11/19 11:15,194,141,1315
6/11/19 11:30,264,148,1315
6/11/19 11:45,215,164,1315
6/11/19 12:00,157,150,1315
6/11/19 12:15,64.1,170,1315
6/11/19 12:30,39.8,188,1315
6/11/19 12:45,144,207,1315
6/11/19 13:00,117,227,1315
6/11/19 13:15,67.6,228,1315
6/11/19 13:30,21.4,202,1315
6/11/19 13:45,378,236,1315
6/11/19 14:00,210,251,1315
6/11/19 14:15,119,214,1315
6/11/19 14:30,165,198,1315
6/11/19 14:45,300,199,1315
6/11/19 15:00,99.5,194,1315
6/11/19 15:15,129,180,1315
6/11/19 15:30,203,171,1315
6/11/19 15:45,278,151,1315
6/11/19 16:00,304,155,1315
6/11/19 16:15,253,167,1315
6/11/19 16:30,369,153,1315
6/11/19 16:45,426,189,1315
6/11/19 17:00,284,159,1315
6/11/19 17:15,182,108,1315
6/11/19 17:30,227,112,1315
6/11/19 17:45,223,110,1315
6/11/19 18:00,232,107,1315
6/11/19 18:15,298,146,1315
6/11/19 18:30,302,140,1315
6/11/19 18:45,312,150,1315
6/11/19 19:00,345,162,1315
6/11/19 19:15,319,140,1315
6/11/19 19:30,307,127,1315
6/11/19 19:45,304,120,1315
6/11/19 20:00,210,93.2,1315
6/11/19 20:15,101,62.9,1315
6/11/19 20:30,107,57.7,1315
6/11/19 20:45,112,64,1315
6/11/19 21:00,111,55.9,1315
6/11/19 21:15,99.6,46.2,1315
6/11/19 21:30,105,58.8,1315
6/11/19 21:45,96,45,1315
6/11/19 22:00,93.7,41.9,1315
6/11/19 22:15,90.5,32.5,1315
6/11/19 22:30,82.1,27.7,1315
6/11/19 22:45,88.6,36.5,1315
6/11/19 23:00,89.7,31.6,1315
6/11/19 23:15,99.1,42.9,1315
6/11/19 23:30,104,48.6,1315
6/11/19 23:45,101,48.9,1315
6/12/19 0:00,91.8,43,1315
6/12/19 0:15,84.2,43.3,1315
6/12/19 0:30,89.8,41.2,1315
6/12/19 0:45,86.4,41.5,1315
6/12/19 1:00,88.4,35.4,1315
6/12/19 1:15,80.5,30,1315
6/12/19 1:30,74.3,30.7,1315
6/12/19 1:45,136,44,1315
6/12/19 2:00,89,37.2,1315
6/12/19 2:15,90.1,42,1315
6/12/19 2:30,97.7,41.4,1315
6/12/19 2:45,103,44.4,1315
6/12/19 3:00,96.6,32.9,1315
6/12/19 3:15,101,43.5,1315
6/12/19 3:30,87.6,35.7,1315
6/12/19 3:45,98.5,38.2,1315
6/12/19 4:00,91.1,34.6,1315
6/12/19 4:15,94.4,40.2,1315
6/12/19 4:30,168,62.1,1315
6/12/19 4:45,163,62.9,1315
6/12/19 5:00,201,81.4,1315
6/12/19 5:15,223,87.9,1315
6/12/19 5:30,230,93.1,1315
6/12/19 5:45,179,80.1,1315
6/12/19 6:00,162,77.7,1315
6/12/19 6:15,142,74.1,1315
6/12/19 6:30,122,71,1315
6/12/19 6:45,131,76.6,1315
6/12/19 7:00,83,55.2,1315
6/12/19 7:15,150,87.8,1315
6/12/19 7:30,104,98.9,1315
6/12/19 7:45,300,125,1315
6/12/19 8:00,336,126,1315
6/12/19 8:15,406,165,1315
6/12/19 8:30,520,196,1315
6/12/19 8:45,495,196,1315
6/12/19 9:00,409,191,1315
6/12/19 9:15,330,190,1315
6/12/19 9:30,405,196,1315
6/12/19 9:45,267,187,1315
6/12/19 10:00,347,182,1315
6/12/19 10:15,300,201,1315
6/12/19 10:30,101,144,1315
6/12/19 10:45,97,179,1315
6/12/19 11:00,60.4,151,1315
6/12/19 11:15,163,136,1315
6/12/19 11:30,266,140,1315
6/12/19 11:45,132,134,1315
6/12/19 12:00,202,136,1315
6/12/19 12:15,63.3,144,1315
6/12/19 12:30,100,163,1315
6/12/19 12:45,121,201,1315
6/12/19 13:00,107,201,1315
6/12/19 13:15,338,190,1315
6/12/19 13:30,57.6,191,1315
6/12/19 13:45,48.9,190,1315
6/12/19 14:00,265,163,1315
6/12/19 14:15,190,206,1315
6/12/19 14:30,209,190,1315
6/12/19 14:45,184,199,1315
6/12/19 15:00,50.5,158,1315
6/12/19 15:15,178,155,1315
6/12/19 15:30,96.6,168,1315
6/12/19 15:45,251,168,1315
6/12/19 16:00,168,160,1315
6/12/19 16:15,334,160,1315
6/12/19 16:30,255,169,1315
6/12/19 16:45,391,161,1315
6/12/19 17:00,261,128,1315
6/12/19 17:15,288,111,1315
6/12/19 17:30,328,103,1315
6/12/19 17:45,295,97.4,1315
6/12/19 18:00,304,99.5,1315
6/12/19 18:15,377,125,1315
6/12/19 18:30,372,120,1315
6/12/19 18:45,386,118,1315
6/12/19 19:00,421,128,1315
6/12/19 19:15,408,108,1315
6/12/19 19:30,384,97,1315
6/12/19 19:45,370,96.2,1315
6/12/19 20:00,317,70.1,1315
6/12/19 20:15,173,24.5,1315
6/12/19 20:30,164,10.8,1315
6/12/19 20:45,172,30.3,1315
6/12/19 21:00,128,30.5,1315
6/12/19 21:15,106,35.1,1315
6/12/19 21:30,104,49.9,1315
6/12/19 21:45,103,43.8,1315
6/12/19 22:00,95.5,30,1315
6/12/19 22:15,79.7,29.5,1315
6/12/19 22:30,122,53.8,1315
6/12/19 22:45,96.9,49.7,1315
6/12/19 23:00,77.4,40.7,1315
6/12/19 23:15,69.3,32.6,1315
6/12/19 23:30,83,28.6,1315
6/12/19 23:45,76.6,28.5,1315
6/13/19 0:00,72.2,32.2,1315
6/13/19 0:15,83.7,38.8,1315
6/13/19 0:30,91,35.5,1315
6/13/19 0:45,73,24.1,1315
6/13/19 1:00,87.4,32.8,1315
6/13/19 1:15,84.6,44.2,1315
6/13/19 1:30,85,28.7,1315
6/13/19 1:45,69.7,24.2,1315
6/13/19 2:00,75.2,30.8,1315
6/13/19 2:15,101,46,1315
6/13/19 2:30,96.7,49.5,1315
6/13/19 2:45,82.8,42.5,1315
6/13/19 3:00,76.8,30.3,1315
6/13/19 3:15,80,29.1,1315
6/13/19 3:30,84,34.5,1315
6/13/19 3:45,82.9,36.8,1315
6/13/19 4:00,168,70.2,1315
6/13/19 4:15,163,71.6,1315
6/13/19 4:30,139,59.2,1315
6/13/19 4:45,229,93.6,1315
6/13/19 5:00,236,93.5,1315
6/13/19 5:15,195,76.9,1315
6/13/19 5:30,178,73.5,1315
6/13/19 5:45,218,93.9,1315
6/13/19 6:00,291,114,1315
6/13/19 6:15,259,108,1315
6/13/19 6:30,138,80.7,1315
6/13/19 6:45,210,79.3,1315
6/13/19 7:00,125,67.9,1315
6/13/19 7:15,151,81.4,1315
6/13/19 7:30,217,100,1315
6/13/19 7:45,382,148,1315
6/13/19 8:00,424,149,1315
6/13/19 8:15,479,178,1315
6/13/19 8:30,452,166,1315
6/13/19 8:45,433,172,1315
6/13/19 9:00,472,188,1315
6/13/19 9:15,543,197,1315
6/13/19 9:30,511,176,1315
6/13/19 9:45,507,180,1315
6/13/19 10:00,559,200,1315
6/13/19 10:15,521,178,1315
6/13/19 10:30,541,186,1315
6/13/19 10:45,489,171,1315
6/13/19 11:00,515,176,1315
6/13/19 11:15,356,124,1315
6/13/19 11:30,344,146,1315
6/13/19 11:45,325,153,1315
6/13/19 12:00,240,138,1315
6/13/19 12:15,361,160,1315
6/13/19 12:30,268,153,1315
6/13/19 12:45,443,188,1315
6/13/19 13:00,316,177,1315
6/13/19 13:15,330,179,1315
6/13/19 13:30,445,195,1315
6/13/19 13:45,428,165,1315
6/13/19 14:00,447,199,1315
6/13/19 14:15,382,181,1315
6/13/19 14:30,353,179,1315
6/13/19 14:45,448,183,1315
6/13/19 15:00,231,178,1315
6/13/19 15:15,193,178,1315
6/13/19 15:30,381,211,1315
6/13/19 15:45,329,169,1315
6/13/19 16:00,317,145,1315
6/13/19 16:15,306,123,1315
6/13/19 16:30,343,110,1315
6/13/19 16:45,364,106,1315
6/13/19 17:00,314,120,1315
6/13/19 17:15,269,120,1315
6/13/19 17:30,239,101,1315
6/13/19 17:45,225,92.9,1315
6/13/19 18:00,244,98.2,1315
6/13/19 18:15,286,108,1315
6/13/19 18:30,299,107,1315
6/13/19 18:45,294,109,1315
6/13/19 19:00,272,99.6,1315
6/13/19 19:15,301,87.9,1315
6/13/19 19:30,323,100,1315
6/13/19 19:45,301,104,1315
6/13/19 20:00,218,78.1,1315
6/13/19 20:15,128,72.7,1315
6/13/19 20:30,114,49.5,1315
6/13/19 20:45,146,66.4,1315
6/13/19 21:00,118,63.1,1315
6/13/19 21:15,125,59.2,1315
6/13/19 21:30,81.9,49.6,1315
6/13/19 21:45,96.4,62.8,1315
6/13/19 22:00,82.2,40.4,1315
6/13/19 22:15,75.9,39,1315
6/13/19 22:30,85.1,46.2,1315
6/13/19 22:45,94.8,49.4,1315
6/13/19 23:00,80.1,41.1,1315
6/13/19 23:15,74.4,27.2,1315
6/13/19 23:30,81.3,47.8,1315
6/13/19 23:45,86.7,56,1315
6/14/19 0:00,76,46.9,1315
6/14/19 0:15,78.8,27.6,1315
6/14/19 0:30,85.3,37.6,1315
6/14/19 0:45,79.1,38.9,1315
6/14/19 1:00,72.8,34.7,1315
6/14/19 1:15,77.4,44.8,1315
6/14/19 1:30,70.7,32.7,1315
6/14/19 1:45,67.6,29.5,1315
6/14/19 2:00,97.9,46.3,1315
6/14/19 2:15,72.4,26.3,1315
6/14/19 2:30,71.2,32.8,1315
6/14/19 2:45,71.4,30.8,1315
6/14/19 3:00,93,44.2,1315
6/14/19 3:15,73.9,31.7,1315
6/14/19 3:30,73.5,33.7,1315
6/14/19 3:45,71.5,41.7,1315
6/14/19 4:00,224,94.5,1315
6/14/19 4:15,124,55.8,1315
6/14/19 4:30,145,58.5,1315
6/14/19 4:45,172,71.9,1315
6/14/19 5:00,224,88.7,1315
6/14/19 5:15,238,96,1315
6/14/19 5:30,193,78.9,1315
6/14/19 5:45,224,102,1315
6/14/19 6:00,145,78.5,1315
6/14/19 6:15,191,83,1315
6/14/19 6:30,136,74.7,1315
6/14/19 6:45,109,94.8,1315
6/14/19 7:00,105,92.1,1315
6/14/19 7:15,79.9,98.9,1315
6/14/19 7:30,257,143,1315
6/14/19 7:45,283,135,1315
6/14/19 8:00,231,115,1315
6/14/19 8:15,156,173,1315
6/14/19 8:30,213,179,1315
6/14/19 8:45,93.9,197,1315
6/14/19 9:00,32.7,157,1315
6/14/19 9:15,168,157,1315
6/14/19 9:30,49.6,172,1315
6/14/19 9:45,137,182,1315
6/14/19 10:00,18.2,223,1315
6/14/19 10:15,57.1,219,1315
6/14/19 10:30,57,205,1315
6/14/19 10:45,81.4,242,1315
6/14/19 11:00,33.8,230,1315
6/14/19 11:15,92.1,164,1315
6/14/19 11:30,238,154,1315
6/14/19 11:45,89.3,167,1315
6/14/19 12:00,112,175,1315
6/14/19 12:15,219,164,1315
6/14/19 12:30,356,182,1315
6/14/19 12:45,70.5,243,1315
6/14/19 13:00,327,233,1315
6/14/19 13:15,333,231,1315
6/14/19 13:30,80,248,1315
6/14/19 13:45,41.8,225,1315
6/14/19 14:00,75,231,1315
6/14/19 14:15,152,235,1315
6/14/19 14:30,114,223,1315
6/14/19 14:45,134,228,1315
6/14/19 15:00,179,220,1315
6/14/19 15:15,157,208,1315
6/14/19 15:30,151,195,1315
6/14/19 15:45,189,182,1315
6/14/19 16:00,253,206,1315
6/14/19 16:15,188,142,1315
6/14/19 16:30,260,169,1315
6/14/19 16:45,236,145,1315
6/14/19 17:00,252,123,1315
6/14/19 17:15,215,119,1315
6/14/19 17:30,229,109,1315
6/14/19 17:45,247,112,1315
6/14/19 18:00,275,107,1315
6/14/19 18:15,388,136,1315
6/14/19 18:30,373,130,1315
6/14/19 18:45,376,131,1315
6/14/19 19:00,369,122,1315
6/14/19 19:15,369,120,1315
6/14/19 19:30,376,100,1315
6/14/19 19:45,390,116,1315
6/14/19 20:00,289,70.1,1315
6/14/19 20:15,262,79.3,1315
6/14/19 20:30,251,70.7,1315
6/14/19 20:45,229,78,1315
6/14/19 21:00,208,77,1315
6/14/19 21:15,140,53.5,1315
6/14/19 21:30,142,52.2,1315
6/14/19 21:45,146,58.2,1315
6/14/19 22:00,142,46.3,1315
6/14/19 22:15,141,37.4,1315
6/14/19 22:30,137,50.4,1315
6/14/19 22:45,148,53.7,1315
6/14/19 23:00,142,40.5,1315
6/14/19 23:15,136,39.1,1315
6/14/19 23:30,146,47.3,1315
6/14/19 23:45,142,51.6,1315
6/15/19 0:00,124,44.6,1315
6/15/19 0:15,122,40.3,1315
6/15/19 0:30,128,32,1315
6/15/19 0:45,128,28.2,1315
6/15/19 1:00,136,37.1,1315
6/15/19 1:15,134,40,1315
6/15/19 1:30,131,37.3,1315
6/15/19 1:45,126,38.5,1315
6/15/19 2:00,134,33.8,1315
6/15/19 2:15,122,40.6,1315
6/15/19 2:30,126,48.4,1315
6/15/19 2:45,126,50.6,1315
6/15/19 3:00,125,47.9,1315
6/15/19 3:15,117,50.7,1315
6/15/19 3:30,146,56.3,1315
6/15/19 3:45,121,29,1315
6/15/19 4:00,111,26.2,1315
6/15/19 4:15,141,45.9,1315
6/15/19 4:30,120,44.7,1315
6/15/19 4:45,176,64.6,1315
6/15/19 5:00,247,87.4,1315
6/15/19 5:15,254,90.7,1315
6/15/19 5:30,218,83.6,1315
6/15/19 5:45,242,84.3,1315
6/15/19 6:00,147,74.5,1315
6/15/19 6:15,136,74.7,1315
6/15/19 6:30,87.5,73.9,1315
6/15/19 6:45,96.9,75.3,1315
6/15/19 7:00,123,94.4,1315
6/15/19 7:15,78.2,92.6,1315
6/15/19 7:30,57.6,103,1315
6/15/19 7:45,215,155,1315
6/15/19 8:00,273,193,1315
6/15/19 8:15,287,211,1315
6/15/19 8:30,279,203,1315
6/15/19 8:45,316,208,1315
6/15/19 9:00,259,218,1315
6/15/19 9:15,281,220,1315
6/15/19 9:30,198,210,1315
6/15/19 9:45,164,210,1315
6/15/19 10:00,179,221,1315
6/15/19 10:15,199,214,1315
6/15/19 10:30,211,218,1315
6/15/19 10:45,188,226,1315
6/15/19 11:00,30.9,177,1315
6/15/19 11:15,58.4,151,1315
6/15/19 11:30,82.6,144,1315
6/15/19 11:45,204,171,1315
6/15/19 12:00,265,161,1315
6/15/19 12:15,20.8,161,1315
6/15/19 12:30,257,152,1315
6/15/19 12:45,109,180,1315
6/15/19 13:00,96,183,1315
6/15/19 13:15,103,204,1315
6/15/19 13:30,155,179,1315
6/15/19 13:45,137,154,1315
6/15/19 14:00,75.2,153,1315
6/15/19 14:15,127,166,1315
6/15/19 14:30,71.5,172,1315
6/15/19 14:45,85.1,169,1315
6/15/19 15:00,109,164,1315
6/15/19 15:15,106,152,1315
6/15/19 15:30,124,146,1315
6/15/19 15:45,155,156,1315
6/15/19 16:00,247,139,1315
6/15/19 16:15,195,133,1315
6/15/19 16:30,228,94.2,1315
6/15/19 16:45,117,103,1315
6/15/19 17:00,93.8,92.3,1315
6/15/19 17:15,28.5,68.5,1315
6/15/19 17:30,29.2,54,1315
6/15/19 17:45,12.2,63.4,1315
6/15/19 18:00,67.1,70.3,1315
6/15/19 18:15,107,71.9,1315
